,Start_x_,End_x_,Overlap_max,Overlap_count,Middle_x
64,1499589,1499743,0.16883116883116883,1,1499666
65,1500324,1500537,0.107981220657277,1,1500430
66,1513707,1514163,0.06359649122807018,3,1513935
67,1521493,1521707,0.14485981308411214,2,1521600
68,1521605,1521736,0.2366412213740458,2,1521670
69,1533624,1533835,0.1895734597156398,2,1533729
70,1533711,1533869,0.17088607594936708,1,1533790
71,1536223,1536379,0.16025641025641027,3,1536301
72,1588942,1589100,0.15822784810126583,2,1589021
73,1611989,1612158,0.15976331360946747,1,1612073
74,1611993,1612158,0.16363636363636364,1,1612075
75,1677875,1678111,0.1059322033898305,3,1677993
76,1716286,1716420,0.1865671641791045,2,1716353
77,1739005,1739133,0.1796875,1,1739069
78,1918070,1918261,0.13089005235602094,1,1918165
79,1975249,1975625,0.07712765957446809,1,1975437
80,2020470,2020823,0.07932011331444759,5,2020646
81,2049900,2050032,0.23484848484848486,1,2049966
82,2099723,2099854,0.2748091603053435,1,2099788
83,2112159,2112442,0.07773851590106007,2,2112300
84,2112777,2112951,0.15517241379310345,2,2112864
85,2121697,2121927,0.13478260869565217,1,2121812
86,2123542,2123850,0.1331168831168831,1,2123696
87,2158830,2159051,0.12217194570135746,1,2158940
88,2162893,2163074,0.15469613259668508,3,2162983
89,2165551,2165680,0.20155038759689922,2,2165615
90,2228776,2228968,0.13020833333333334,3,2228872
91,2238319,2238539,0.16818181818181818,1,2238429
92,2238319,2238554,0.1574468085106383,1,2238436
93,2250877,2251061,0.19021739130434784,1,2250969
94,2257495,2257651,0.17307692307692307,2,2257573
95,2289168,2289284,0.49137931034482757,1,2289226
96,2317888,2318071,0.21311475409836064,7,2317979
97,2317888,2318074,0.20967741935483872,7,2317981
98,2361365,2361685,0.084375,3,2361525
99,2437547,2437667,0.325,1,2437607
100,2449156,2449416,0.12307692307692308,3,2449286
101,2515524,2515677,0.16993464052287582,1,2515600
102,2571511,2571738,0.1145374449339207,2,2571624
103,2602768,2602914,0.1780821917808219,1,2602841
104,2604212,2604332,0.3,1,2604272
105,2616472,2616639,0.15568862275449102,1,2616555
106,2707765,2707884,0.2605042016806723,1,2707824
107,2707881,2708027,0.23972602739726026,4,2707954
108,2726843,2727053,0.11904761904761904,2,2726948
109,2729212,2729392,0.1388888888888889,2,2729302
110,2765263,2765744,0.079002079002079,5,2765503
111,2765384,2765595,0.18009478672985782,4,2765489
112,2765419,2766013,0.06397306397306397,6,2765716
113,2811835,2812023,0.14361702127659576,4,2811929
114,2819190,2819419,0.1091703056768559,2,2819304
115,2859334,2859731,0.09319899244332494,3,2859532
116,2859339,2859731,0.09438775510204081,3,2859535
117,2859339,2859914,0.06434782608695652,4,2859626
118,2870801,2871033,0.19827586206896552,2,2870917
119,2886270,2886386,0.23275862068965517,2,2886328
120,2895086,2895253,0.1497005988023952,3,2895169
121,2895884,2896049,0.14545454545454545,1,2895966
122,2895884,2896087,0.1477832512315271,1,2895985
123,2928265,2928405,0.24285714285714285,1,2928335
124,2928265,2928410,0.2689655172413793,1,2928337
125,2938087,2938272,0.14054054054054055,1,2938179
126,2938087,2938276,0.15873015873015872,1,2938181
127,2953975,2954239,0.09848484848484848,2,2954107
128,2961147,2961354,0.12560386473429952,3,2961250
129,3004380,3004618,0.11764705882352941,10,3004499
130,3005075,3005261,0.15591397849462366,4,3005168
131,3021707,3021878,0.15204678362573099,1,3021792
132,3047244,3047458,0.13551401869158877,3,3047351
133,3048072,3048464,0.08163265306122448,6,3048268
134,3061188,3061476,0.1076388888888889,5,3061332
135,3073789,3074067,0.09352517985611511,6,3073928
136,3079244,3079417,0.16184971098265896,1,3079330
137,3085187,3085299,0.2857142857142857,1,3085243
138,3086335,3086516,0.2265193370165746,2,3086425
139,3086371,3086494,0.2601626016260163,2,3086432
140,3089109,3089293,0.1358695652173913,1,3089201
141,3093607,3093820,0.19248826291079812,3,3093713
142,3097716,3097879,0.15950920245398773,3,3097797
143,3126382,3126604,0.12162162162162163,1,3126493
144,3126382,3126614,0.15948275862068967,2,3126498
145,3146716,3146989,0.09523809523809523,1,3146852
146,3191950,3192099,0.20134228187919462,2,3192024
147,3205222,3205351,0.20155038759689922,2,3205286
148,3205222,3205405,0.18032786885245902,3,3205313
149,3207022,3207221,0.12562814070351758,1,3207121
150,3207573,3207721,0.19594594594594594,2,3207647
151,3215935,3216093,0.18354430379746836,1,3216014
152,3237898,3238079,0.16574585635359115,7,3237988
153,3257735,3257927,0.140625,4,3257831
154,3275993,3276190,0.12690355329949238,2,3276091
155,3275998,3276190,0.13020833333333334,2,3276094
156,3293428,3293608,0.1388888888888889,1,3293518
157,3296770,3296884,0.22807017543859648,4,3296827
158,3296776,3297018,0.1322314049586777,6,3296897
159,3300590,3300715,0.248,2,3300652
160,3305056,3305224,0.16071428571428573,1,3305140
161,3305056,3305231,0.19428571428571428,1,3305143
162,3354317,3354525,0.125,2,3354421
163,3419720,3419879,0.16352201257861634,2,3419799
164,3454053,3454211,0.17721518987341772,2,3454132
165,3504716,3504937,0.21266968325791855,2,3504826
166,3504741,3504894,0.20915032679738563,1,3504817
167,3504741,3504906,0.26666666666666666,1,3504823
168,3512144,3512331,0.13903743315508021,2,3512237
169,3517430,3517591,0.16149068322981366,1,3517510
170,3522020,3522176,0.24358974358974358,2,3522098
171,3522051,3522273,0.17117117117117117,3,3522162
172,3534815,3534973,0.17088607594936708,2,3534894
173,3605067,3605199,0.1893939393939394,1,3605133
174,3613030,3613194,0.16463414634146342,4,3613112
175,3644343,3644679,0.08630952380952381,3,3644511
176,3644343,3644684,0.08797653958944282,3,3644513
177,3644344,3644493,0.174496644295302,2,3644418
178,3645153,3645392,0.13389121338912133,3,3645272
179,3709443,3709569,0.23809523809523808,2,3709506
180,3721712,3721872,0.1625,2,3721792
181,3733018,3733147,0.2558139534883721,5,3733082
182,3747969,3748093,0.24193548387096775,6,3748031
183,3827647,3827763,0.2413793103448276,1,3827705
184,3837935,3838102,0.16167664670658682,2,3838018
185,3885329,3885534,0.12195121951219512,1,3885431
186,3934412,3934562,0.17333333333333334,2,3934487
187,3985153,3985298,0.2,2,3985225
188,4061660,4061801,0.3262411347517731,3,4061730
189,4077277,4077425,0.16891891891891891,1,4077351
190,4116424,4116606,0.14285714285714285,1,4116515
191,4121896,4122134,0.1092436974789916,1,4122015
192,4122698,4122952,0.0984251968503937,1,4122825
193,4152358,4152519,0.15527950310559005,4,4152438
194,4153421,4153565,0.1875,1,4153493
195,4195755,4196037,0.08865248226950355,2,4195896
196,4206150,4206323,0.14450867052023122,1,4206236
197,4224239,4224419,0.11666666666666667,1,4224329
198,4238926,4239142,0.13425925925925927,2,4239034
199,4263227,4263411,0.16847826086956522,1,4263319
200,4265923,4266062,0.18705035971223022,1,4265992
201,4266209,4266483,0.09124087591240876,1,4266346
202,4284418,4284610,0.13541666666666666,1,4284514
203,4293454,4293654,0.095,1,4293554
204,4296040,4296207,0.1497005988023952,1,4296123
205,4307194,4307383,0.1693121693121693,2,4307288
206,4321283,4321548,0.12075471698113208,3,4321415
207,4321315,4321449,0.19402985074626866,2,4321382
208,4333640,4333898,0.10852713178294573,2,4333769
209,4343208,4343381,0.16184971098265896,2,4343294
210,4406954,4407140,0.22043010752688172,2,4407047
211,4425614,4425745,0.22900763358778625,2,4425679
212,4462833,4462992,0.16981132075471697,4,4462912
213,4560983,4561118,0.17037037037037037,1,4561050
214,4588392,4588559,0.16766467065868262,2,4588475
215,4620822,4621019,0.13705583756345177,2,4620920
216,4640994,4641323,0.0972644376899696,3,4641158
217,4662960,4663122,0.16049382716049382,1,4663041
218,4663854,4664113,0.15444015444015444,1,4663983
219,4692051,4692227,0.17045454545454544,3,4692139
220,4692924,4693113,0.15873015873015872,2,4693018
221,4722660,4722811,0.16556291390728478,1,4722735
222,4910344,4910586,0.128099173553719,4,4910465
223,4910933,4911111,0.17415730337078653,2,4911022
224,5000229,5000430,0.14427860696517414,2,5000329
225,5008211,5008410,0.135678391959799,1,5008310
226,5008822,5008949,0.36220472440944884,1,5008885
227,5045725,5045934,0.19617224880382775,1,5045829
228,5047196,5047307,0.24324324324324326,1,5047251
229,5048082,5048249,0.11377245508982035,1,5048165
230,5070180,5070397,0.1336405529953917,2,5070288
231,5106183,5106446,0.1520912547528517,1,5106314
232,5121411,5121712,0.1461794019933555,1,5121561
233,5121438,5121650,0.1320754716981132,1,5121544
234,5177337,5177561,0.15178571428571427,3,5177449
235,5177380,5177577,0.2233502538071066,3,5177478
236,5201952,5202139,0.22994652406417113,4,5202045
237,5201989,5202139,0.2866666666666667,4,5202064
238,5225491,5225677,0.1935483870967742,2,5225584
239,5239353,5239524,0.12280701754385964,1,5239438
240,5239353,5239534,0.1712707182320442,1,5239443
241,5249474,5249610,0.1323529411764706,1,5249542
242,5261504,5261887,0.07049608355091384,3,5261695
243,5271586,5271792,0.10194174757281553,1,5271689
