,Start_x_,End_x_,Overlap_max,Overlap_count,Middle_x
181,477596,477949,0.1388101983002833,3,477772
182,477848,478017,0.23668639053254437,2,477932
183,477854,478017,0.2085889570552147,1,477935
184,479728,480183,0.05714285714285714,1,479955
185,486640,487650,0.04950495049504951,14,487145
186,487356,488382,0.04191033138401559,9,487869
187,487412,488398,0.03955375253549696,7,487905
188,487861,488275,0.07004830917874397,1,488068
189,500418,500554,0.18382352941176472,1,500486
190,501058,501538,0.05625,5,501298
191,502240,502437,0.14213197969543148,2,502338
192,502247,502437,0.13157894736842105,2,502342
193,505065,505229,0.17682926829268292,2,505147
194,510833,511082,0.13253012048192772,4,510957
195,518478,518619,0.1773049645390071,1,518548
196,523555,523775,0.11818181818181818,3,523665
197,524490,524638,0.19594594594594594,4,524564
198,533066,533229,0.1411042944785276,2,533147
199,533213,533487,0.12043795620437957,8,533350
200,538617,538747,0.3076923076923077,2,538682
201,542371,542499,0.203125,1,542435
202,543236,543497,0.10344827586206896,2,543366
203,543241,543497,0.10546875,2,543369
204,543347,543519,0.09302325581395349,1,543433
205,544540,544825,0.12982456140350876,3,544682
206,544570,544729,0.18867924528301888,3,544649
207,546695,546816,0.2066115702479339,2,546755
208,558913,559113,0.2,1,559013
209,558918,559113,0.1794871794871795,1,559015
210,563955,564349,0.06852791878172589,1,564152
211,574261,574399,0.09420289855072464,1,574330
212,576577,576793,0.13425925925925927,1,576685
213,584408,584564,0.28205128205128205,1,584486
214,595267,595597,0.08181818181818182,4,595432
215,602703,603224,0.05758157389635317,3,602963
216,607263,607490,0.14537444933920704,2,607376
217,607710,607994,0.0880281690140845,1,607852
218,613234,613369,0.18518518518518517,2,613301
219,617468,618419,0.03890641430073607,5,617943
220,618061,618422,0.08587257617728532,2,618241
221,618105,618399,0.08503401360544217,2,618252
222,618887,619395,0.0610236220472441,4,619141
223,618964,619291,0.08256880733944955,3,619127
224,620653,620800,0.14965986394557823,2,620726
225,622766,623781,0.054187192118226604,21,623273
226,623024,624045,0.05386875612144956,26,623534
227,623221,624238,0.05408062930186824,26,623729
228,623284,624308,0.0537109375,23,623796
229,623293,624308,0.054187192118226604,23,623800
230,623359,624384,0.05365853658536585,26,623871
231,623401,624416,0.054187192118226604,25,623908
232,623401,624425,0.0537109375,25,623913
233,623512,624527,0.054187192118226604,44,624019
234,623626,624641,0.05123152709359606,42,624133
235,623674,624689,0.05123152709359606,20,624181
236,623674,624698,0.05078125,20,624186
237,623752,624773,0.050930460333006855,18,624262
238,623770,624786,0.051181102362204724,18,624278
239,623821,624836,0.05123152709359606,15,624328
240,623821,624849,0.05058365758754864,16,624335
241,623932,624944,0.05138339920948617,13,624438
242,624046,624945,0.05784204671857619,11,624495
243,624046,624954,0.05726872246696035,11,624500
244,624151,624780,0.06359300476947535,9,624465
245,624151,624863,0.056179775280898875,10,624507
246,624319,624475,0.19230769230769232,5,624397
247,624319,624484,0.18181818181818182,5,624401
248,625387,625947,0.07678571428571429,3,625667
249,631036,631244,0.1346153846153846,5,631140
250,646708,646871,0.15337423312883436,1,646789
251,650184,650349,0.24242424242424243,1,650266
252,655207,655343,0.22794117647058823,1,655275
253,671837,672853,0.054133858267716536,14,672345
254,671855,672876,0.05386875612144956,15,672365
255,671866,672280,0.13285024154589373,5,672073
256,671868,672876,0.054563492063492064,15,672372
257,671925,672232,0.15960912052117263,4,672078
258,671930,672043,0.30973451327433627,2,671986
259,672468,673480,0.044466403162055336,13,672974
260,672487,673516,0.043731778425655975,15,673001
261,672666,673687,0.04407443682664055,15,673176
262,672675,673687,0.044466403162055336,15,673181
263,673981,675001,0.04019607843137255,16,674491
264,674083,675103,0.052941176470588235,16,674593
265,674130,675151,0.05288932419196866,20,674640
266,674139,675151,0.0533596837944664,20,674645
267,674250,675262,0.0533596837944664,25,674756
268,674316,675337,0.05288932419196866,27,674826
269,674322,675337,0.053201970443349754,25,674829
270,674444,675463,0.05593719332679097,25,674953
271,674451,675463,0.05632411067193676,24,674957
272,674527,675547,0.05588235294117647,24,675037
273,678718,679069,0.08831908831908832,8,678893
274,678827,679034,0.12560386473429952,5,678930
275,683480,683694,0.17757009345794392,1,683587
276,690039,690258,0.1415525114155251,2,690148
277,698422,699437,0.030541871921182268,6,698929
278,699434,699761,0.0764525993883792,1,699597
279,700582,701200,0.042071197411003236,3,700891
280,700595,701200,0.04297520661157025,3,700897
281,707163,707333,0.14705882352941177,4,707248
282,708878,709060,0.15934065934065933,4,708969
283,709653,709933,0.08928571428571429,1,709793
284,710258,710639,0.06824146981627296,1,710448
285,712943,713154,0.12322274881516587,1,713048
286,713651,713927,0.09782608695652174,1,713789
287,715662,715834,0.14534883720930233,3,715748
288,719620,720060,0.0659090909090909,1,719840
289,734633,734844,0.13744075829383887,3,734738
290,734633,734875,0.11983471074380166,3,734754
291,746383,747134,0.03861517976031957,3,746758
292,746598,747026,0.06775700934579439,2,746812
293,747353,748245,0.03811659192825112,5,747799
294,747444,748161,0.03905160390516039,4,747802
295,758516,758711,0.13846153846153847,1,758613
296,773645,773840,0.16923076923076924,1,773742
297,775297,775770,0.05496828752642706,1,775533
298,785008,785175,0.15568862275449102,3,785091
299,787024,787621,0.07202680067001675,4,787322
300,787422,787610,0.18085106382978725,2,787516
301,798913,799150,0.1350210970464135,3,799031
302,819739,819873,0.26119402985074625,2,819806
303,820514,820777,0.11787072243346007,1,820645
304,829812,829941,0.2248062015503876,2,829876
305,830066,830256,0.16842105263157894,1,830161
306,831020,831206,0.08064516129032258,1,831113
307,833352,833898,0.056776556776556776,5,833625
308,833352,833905,0.05605786618444846,5,833628
309,833367,833813,0.06950672645739911,4,833590
310,833533,833691,0.16455696202531644,2,833612
311,836093,837111,0.05992141453831041,58,836602
312,836179,837204,0.05951219512195122,28,836691
313,836192,837204,0.06027667984189723,28,836698
314,836228,837240,0.06027667984189723,29,836734
315,836228,837248,0.059803921568627454,29,836738
316,836308,837330,0.05968688845401174,32,836819
317,836318,837330,0.06027667984189723,30,836824
318,836357,837369,0.05237154150197629,29,836863
319,836357,837378,0.05190989226248776,30,836867
320,836384,837404,0.05196078431372549,29,836894
321,836441,837451,0.05247524752475247,28,836946
322,836468,837494,0.07504873294346978,27,836981
323,836497,837512,0.07586206896551724,28,837004
324,836543,837555,0.07608695652173914,26,837049
325,836633,837645,0.07608695652173914,26,837139
326,836755,837777,0.07534246575342465,27,837266
327,836765,837777,0.07608695652173914,26,837271
328,836804,837819,0.07586206896551724,25,837311
329,836989,838004,0.07586206896551724,26,837496
330,837158,838170,0.07608695652173914,25,837664
331,837158,838181,0.07526881720430108,25,837669
332,837223,838245,0.07534246575342465,22,837734
333,837242,838254,0.07608695652173914,22,837748
334,837247,838262,0.07586206896551724,22,837754
335,837267,838281,0.07593688362919132,21,837774
336,837267,838290,0.07526881720430108,21,837778
337,837307,838329,0.07534246575342465,18,837818
338,837317,838329,0.07608695652173914,17,837823
339,837413,838425,0.06126482213438735,14,837919
340,837413,838433,0.060784313725490195,15,837923
341,837438,838452,0.04142011834319527,16,837945
342,837438,838461,0.04105571847507331,16,837949
343,837494,838506,0.041501976284584984,18,838000
344,837494,838514,0.041176470588235294,19,838004
345,837596,838608,0.037549407114624504,17,838102
346,837596,838616,0.03725490196078431,17,838106
347,837689,838701,0.03458498023715415,16,838195
348,837773,838785,0.03458498023715415,14,838279
349,837821,838841,0.03431372549019608,12,838331
350,837857,838869,0.03359683794466403,11,838363
351,838942,839954,0.05039525691699605,22,839448
352,838975,839987,0.05039525691699605,22,839481
353,838975,839996,0.04995102840352596,22,839485
354,839077,840089,0.044466403162055336,25,839583
355,839077,840098,0.04407443682664055,26,839587
356,839161,840173,0.04841897233201581,24,839667
357,839359,840371,0.04841897233201581,25,839865
358,839359,840379,0.04803921568627451,25,839869
359,839431,840452,0.047992164544564155,24,839941
360,839545,840561,0.04822834645669291,27,840053
361,839697,840707,0.048514851485148516,26,840202
362,839785,840797,0.04841897233201581,25,840291
363,839785,840806,0.047992164544564155,25,840295
364,839994,841016,0.04794520547945205,19,840505
365,840004,841016,0.04841897233201581,19,840510
366,840082,841105,0.047898338220918865,14,840593
367,840121,841142,0.04407443682664055,13,840631
368,840175,841197,0.033268101761252444,12,840686
369,840184,841197,0.03356367226061204,12,840690
370,840223,841225,0.033932135728542916,11,840724
371,840307,841201,0.03691275167785235,8,840754
372,840541,840971,0.07674418604651163,5,840756
373,840586,840961,0.06933333333333333,1,840773
374,846895,847078,0.26229508196721313,3,846986
375,846908,847078,0.20588235294117646,2,846993
376,849438,849954,0.05232558139534884,1,849696
377,855480,855650,0.19411764705882353,2,855565
378,868059,868325,0.10150375939849623,3,868192
379,878361,878551,0.15789473684210525,2,878456
380,879502,879801,0.08361204013377926,1,879651
381,893834,893973,0.18705035971223022,1,893903
382,898178,898854,0.060650887573964495,3,898516
383,898243,898796,0.07414104882459313,2,898519
384,902433,902598,0.15757575757575756,2,902515
385,906307,906543,0.13559322033898305,2,906425
386,906313,906543,0.11304347826086956,2,906428
387,910703,910870,0.2275449101796407,1,910786
388,915906,916312,0.10098522167487685,4,916109
389,925327,926347,0.05196078431372549,34,925837
390,925334,926347,0.05231984205330701,34,925840
391,925375,926393,0.05206286836935167,32,925884
392,925411,926431,0.05196078431372549,31,925921
393,925482,926507,0.05170731707317073,31,925994
394,925495,926507,0.05237154150197629,30,926001
395,925540,926552,0.05237154150197629,29,926046
396,925540,926559,0.052011776251226695,29,926049
397,925762,926778,0.05216535433070866,27,926270
398,925843,926859,0.04625984251968504,30,926351
399,925987,926999,0.05533596837944664,33,926493
400,926020,927032,0.05533596837944664,32,926526
401,926020,927036,0.05511811023622047,32,926528
402,926068,927089,0.07541625857002938,32,926578
403,926125,927137,0.07608695652173914,31,926631
404,926125,927141,0.07578740157480315,31,926633
405,926233,927248,0.07586206896551724,29,926740
406,926233,927253,0.07549019607843137,30,926743
407,926305,927316,0.076162215628091,29,926810
408,926580,927601,0.07541625857002938,32,927090
409,926656,927677,0.07541625857002938,29,927166
410,926704,927725,0.07541625857002938,28,927214
411,926788,927800,0.07608695652173914,25,927294
412,926815,927835,0.07549019607843137,22,927325
413,926844,927859,0.07586206896551724,20,927351
414,926893,927905,0.07608695652173914,16,927399
415,926893,927913,0.07549019607843137,16,927403
416,926929,927941,0.07608695652173914,14,927435
417,926929,927945,0.07578740157480315,14,927437
418,926947,927959,0.07608695652173914,13,927453
419,926983,927995,0.07608695652173914,13,927489
420,926983,928008,0.07512195121951219,13,927495
421,927019,928034,0.061083743842364535,11,927526
422,927019,928043,0.060546875,11,927531
423,927049,928068,0.04121687929342493,10,927558
424,927058,928068,0.041584158415841586,10,927563
425,927279,927836,0.07540394973070018,6,927557
426,927427,927728,0.12956810631229235,5,927577
427,927427,927732,0.12786885245901639,5,927579
428,927589,928203,0.04560260586319218,2,927896
429,927916,928944,0.04571984435797665,7,928430
430,927951,928967,0.04625984251968504,9,928459
431,928137,929154,0.046214355948869225,12,928645
432,928195,929207,0.046442687747035576,12,928701
433,928297,929318,0.03721841332027424,12,928807
434,928868,929891,0.039100684261974585,21,929379
435,928983,930005,0.03913894324853229,23,929494
436,929010,930024,0.03944773175542406,25,929517
437,929010,930033,0.039100684261974585,25,929521
438,929075,930096,0.039177277179236046,26,929585
439,929086,930096,0.039603960396039604,26,929591
440,932687,932912,0.12444444444444444,2,932799
441,937999,938757,0.047493403693931395,6,938378
442,938314,938773,0.07407407407407407,5,938543
443,955858,955990,0.1893939393939394,1,955924
444,955858,955998,0.2357142857142857,1,955928
445,956723,956966,0.1111111111111111,1,956844
446,962464,962686,0.11711711711711711,1,962575
447,962501,962683,0.13736263736263737,1,962592
448,964478,965494,0.038385826771653545,20,964986
449,964710,965727,0.038348082595870206,9,965218
450,964860,965401,0.07208872458410351,8,965130
451,964980,965287,0.1270358306188925,5,965133
452,965058,965181,0.3089430894308943,2,965119
453,968080,968832,0.0398936170212766,6,968456
454,968285,968607,0.09006211180124224,4,968446
455,968328,969351,0.039100684261974585,20,968839
456,968536,969549,0.039486673247778874,19,969042
457,968556,969567,0.043521266073194856,19,969061
458,968644,969656,0.05434782608695652,20,969150
459,968651,969671,0.05392156862745098,20,969161
460,968725,969740,0.054187192118226604,23,969232
461,968725,969746,0.05386875612144956,23,969235
462,968846,969867,0.05386875612144956,23,969356
463,974192,974541,0.08022922636103152,3,974366
464,975923,976600,0.04283604135893648,4,976261
465,976390,976709,0.08150470219435736,4,976549
466,993814,993991,0.23163841807909605,2,993902
467,1006584,1006758,0.16091954022988506,2,1006671
468,1006678,1006843,0.16363636363636364,1,1006760
469,1007855,1008013,0.17088607594936708,2,1007934
470,1020583,1020851,0.09328358208955224,1,1020717
471,1027351,1028170,0.052503052503052504,3,1027760
472,1027672,1027999,0.08256880733944955,1,1027835
473,1028400,1028717,0.09779179810725552,4,1028558
474,1028456,1028649,0.13471502590673576,2,1028552
475,1029584,1029994,0.06097560975609756,2,1029789
476,1043825,1044120,0.08813559322033898,3,1043972
477,1053045,1053238,0.13471502590673576,1,1053141
478,1058384,1058565,0.1878453038674033,1,1058474
479,1065648,1065791,0.2097902097902098,3,1065719
480,1066554,1066742,0.13297872340425532,3,1066648
481,1066554,1066747,0.12953367875647667,3,1066650
482,1070839,1071566,0.0343878954607978,1,1071202
483,1075114,1075240,0.2222222222222222,3,1075177
484,1076830,1077021,0.17277486910994763,2,1076925
485,1080320,1080737,0.06474820143884892,4,1080528
486,1084916,1085119,0.12807881773399016,1,1085017
487,1088838,1089326,0.05737704918032787,4,1089082
488,1089081,1089279,0.1414141414141414,2,1089180
489,1089578,1089829,0.10756972111553785,1,1089703
490,1090750,1091761,0.04253214638971316,23,1091255
491,1090750,1091767,0.04228121927236971,23,1091258
492,1091059,1092078,0.06673209028459273,20,1091568
493,1091373,1092385,0.06719367588932806,7,1091879
494,1091662,1092544,0.07709750566893424,6,1092103
495,1091662,1092560,0.0757238307349666,6,1092111
496,1091952,1092391,0.12300683371298406,1,1092171
497,1091956,1092391,0.11494252873563218,1,1092173
498,1091971,1092347,0.09308510638297872,1,1092159
499,1091971,1092364,0.089058524173028,1,1092167
500,1093167,1093743,0.04861111111111111,7,1093455
501,1093527,1093990,0.10367170626349892,9,1093758
502,1094550,1094776,0.15486725663716813,2,1094663
503,1095222,1096085,0.055619930475086905,14,1095653
504,1095279,1096019,0.06486486486486487,11,1095649
505,1095516,1095756,0.2,4,1095636
506,1098013,1098255,0.1115702479338843,5,1098134
507,1110077,1111092,0.035467980295566505,7,1110584
508,1110221,1111187,0.037267080745341616,6,1110704
509,1110674,1111535,0.041811846689895474,6,1111104
510,1119112,1119353,0.1078838174273859,3,1119232
511,1119913,1120229,0.08860759493670886,3,1120071
512,1121648,1122092,0.10135135135135136,5,1121870
513,1121751,1122036,0.11578947368421053,2,1121893
514,1121788,1121962,0.14367816091954022,1,1121875
515,1122940,1123326,0.08290155440414508,2,1123133
516,1122979,1123292,0.08945686900958466,2,1123135
517,1140045,1140203,0.17088607594936708,1,1140124
518,1140354,1140815,0.08459869848156182,1,1140584
519,1140641,1140920,0.0931899641577061,1,1140780
520,1144040,1144280,0.17083333333333334,2,1144160
521,1149123,1149314,0.13089005235602094,1,1149218
522,1149182,1149366,0.1358695652173913,1,1149274
523,1158843,1159014,0.15204678362573099,2,1158928
524,1168862,1169198,0.09523809523809523,3,1169030
525,1168953,1169172,0.1187214611872146,2,1169062
526,1172316,1172487,0.1871345029239766,4,1172401
527,1187791,1187932,0.20567375886524822,1,1187861
528,1188121,1188456,0.08059701492537313,2,1188288
529,1188775,1189785,0.040594059405940595,6,1189280
530,1188782,1189807,0.041951219512195125,7,1189294
531,1188957,1189980,0.042033235581622676,9,1189468
532,1190533,1191531,0.04308617234468938,2,1191032
533,1190535,1191509,0.026694045174537988,1,1191022
534,1190681,1191704,0.042033235581622676,4,1191192
535,1206360,1206657,0.13131313131313133,3,1206508
536,1206403,1206698,0.08813559322033898,2,1206550
537,1208141,1208366,0.08444444444444445,1,1208253
538,1208989,1209759,0.03506493506493506,3,1209374
539,1209491,1209719,0.11403508771929824,2,1209605
540,1210963,1211117,0.17532467532467533,1,1211040
541,1211943,1212963,0.049019607843137254,16,1212453
542,1212066,1213086,0.049019607843137254,18,1212576
543,1212234,1213253,0.04906771344455348,19,1212743
544,1212241,1213253,0.04940711462450593,19,1212747
545,1212501,1213523,0.04892367906066536,23,1213012
546,1212540,1213551,0.040553907022749754,23,1213045
547,1212921,1213941,0.04019607843137255,24,1213431
548,1213236,1214248,0.030632411067193676,19,1213742
549,1213307,1214327,0.030392156862745098,19,1213817
550,1215136,1215379,0.13991769547325103,5,1215257
551,1215213,1215561,0.10919540229885058,7,1215387
552,1216380,1217401,0.04995102840352596,16,1216890
553,1216852,1217872,0.05,26,1217362
554,1216975,1217985,0.04950495049504951,24,1217480
555,1216975,1217996,0.04897159647404505,24,1217485
556,1217107,1218126,0.04906771344455348,21,1217616
557,1217132,1218146,0.04930966469428008,18,1217639
558,1217455,1218465,0.04950495049504951,20,1217960
559,1217587,1218608,0.04407443682664055,24,1218097
560,1217596,1218608,0.041501976284584984,23,1218102
561,1217668,1218680,0.041501976284584984,26,1218174
562,1217793,1218819,0.04093567251461988,24,1218306
563,1217962,1218971,0.04162537165510406,24,1218466
564,1218007,1219028,0.039177277179236046,23,1218517
565,1218247,1219270,0.03225806451612903,20,1218758
566,1218295,1219311,0.03248031496062992,16,1218803
567,1218927,1219079,0.1118421052631579,1,1219003
568,1219306,1219465,0.15723270440251572,1,1219385
569,1220201,1220399,0.16161616161616163,4,1220300
570,1236957,1237156,0.09045226130653267,1,1237056
571,1239841,1240078,0.10548523206751055,1,1239959
572,1243638,1243782,0.1736111111111111,1,1243710
573,1263550,1263748,0.13131313131313133,4,1263649
574,1263812,1264397,0.05299145299145299,4,1264104
575,1264002,1264174,0.11046511627906977,1,1264088
576,1283334,1284348,0.02564102564102564,7,1283841
577,1283421,1284436,0.02561576354679803,7,1283928
578,1283664,1284686,0.02837573385518591,14,1284175
579,1283758,1284776,0.02848722986247544,13,1284267
580,1284211,1285155,0.03072033898305085,8,1284683
581,1284473,1285048,0.04869565217391304,8,1284760
582,1284503,1285052,0.051001821493624776,6,1284777
583,1284616,1284918,0.08609271523178808,5,1284767
584,1292174,1292328,0.16233766233766234,1,1292251
585,1303977,1304323,0.0838150289017341,3,1304150
586,1310727,1311290,0.0763765541740675,2,1311008
587,1311205,1311408,0.10837438423645321,1,1311306
588,1318923,1319069,0.17123287671232876,1,1318996
589,1334241,1334536,0.09830508474576272,3,1334388
590,1339499,1339718,0.1278538812785388,1,1339608
591,1340395,1340608,0.16901408450704225,3,1340501
592,1340416,1340588,0.1744186046511628,3,1340502
593,1347587,1347755,0.15476190476190477,2,1347671
594,1348230,1348479,0.10441767068273092,3,1348354
595,1357060,1357274,0.14485981308411214,5,1357167
596,1363479,1363657,0.1404494382022472,1,1363568
597,1363815,1364039,0.11160714285714286,2,1363927
598,1365530,1365724,0.17010309278350516,1,1365627
599,1374026,1374188,0.15432098765432098,2,1374107
600,1384440,1385411,0.04325437693099897,10,1384925
601,1384448,1385411,0.04361370716510903,10,1384929
602,1384479,1385498,0.042198233562315994,13,1384988
603,1384504,1385345,0.04756242568370987,7,1384924
604,1384629,1385648,0.042198233562315994,15,1385138
605,1384674,1385219,0.05504587155963303,5,1384946
606,1385011,1386025,0.048323471400394474,19,1385518
607,1385011,1386032,0.047992164544564155,19,1385521
608,1385286,1386305,0.04906771344455348,18,1385795
609,1385792,1386809,0.049164208456243856,8,1386300
610,1387332,1387486,0.18181818181818182,1,1387409
611,1392833,1393013,0.2111111111111111,3,1392923
612,1395032,1395158,0.20634920634920634,2,1395095
613,1414653,1415670,0.04523107177974434,26,1415161
614,1414722,1415735,0.045409674234945706,11,1415228
