,Start_x_,End_x_,Overlap_max,Overlap_count,Middle_x
194,326353,326788,0.059770114942528735,1,326570
195,326930,327326,0.09848484848484848,4,327128
196,326981,327738,0.05151915455746367,10,327359
197,327002,327500,0.0783132530120482,8,327251
198,327427,327712,0.0912280701754386,6,327569
199,327434,327712,0.09352517985611511,6,327573
200,327469,328010,0.04805914972273567,6,327739
201,327687,327870,0.1366120218579235,1,327778
202,328478,329045,0.0564373897707231,6,328761
203,328641,329322,0.06607929515418502,6,328981
204,328791,329819,0.04377431906614786,9,329305
205,328828,329844,0.04429133858267716,9,329336
206,328883,329906,0.04398826979472141,7,329394
207,328913,329926,0.044422507403751234,7,329419
208,328954,329939,0.04568527918781726,6,329446
209,329011,329955,0.04766949152542373,6,329483
210,329450,330022,0.0472027972027972,3,329736
211,329565,330006,0.045351473922902494,1,329785
212,330826,330935,0.24770642201834864,2,330880
213,333642,334098,0.06798245614035088,4,333870
214,333716,333924,0.14903846153846154,4,333820
215,335948,336168,0.14545454545454545,2,336058
216,338439,338683,0.14754098360655737,4,338561
217,338658,338871,0.12206572769953052,1,338764
218,344500,345055,0.08108108108108109,2,344777
219,344500,345087,0.07666098807495741,2,344793
220,344611,344748,0.20437956204379562,2,344679
221,346050,346204,0.16233766233766234,2,346127
222,347088,347363,0.10181818181818182,1,347225
223,358112,358421,0.07119741100323625,1,358266
224,358210,358564,0.07627118644067797,2,358387
225,360756,361772,0.038385826771653545,3,361264
226,361348,361810,0.06277056277056277,1,361579
227,361348,361824,0.06092436974789916,1,361586
228,370157,370433,0.11594202898550725,2,370295
229,370913,371242,0.10030395136778116,1,371077
230,371011,371191,0.15555555555555556,1,371101
231,373411,373589,0.21910112359550563,1,373500
232,376721,376875,0.16883116883116883,1,376798
233,378789,378968,0.1452513966480447,2,378878
234,380403,380794,0.07672634271099744,1,380598
235,381856,382465,0.047619047619047616,1,382160
236,381923,382465,0.04981549815498155,1,382194
237,387353,387607,0.11023622047244094,4,387480
238,387413,387565,0.16447368421052633,1,387489
239,387728,388674,0.03171247357293869,3,388201
240,387969,388353,0.06770833333333333,1,388161
241,388004,388284,0.05357142857142857,1,388144
242,396738,396920,0.13736263736263737,1,396829
243,397433,397630,0.20304568527918782,2,397531
244,398131,398381,0.12,1,398256
245,401757,401887,0.2,2,401822
246,408064,408420,0.07584269662921349,3,408242
247,408085,408420,0.08059701492537313,3,408252
248,408799,409087,0.08680555555555555,1,408943
249,412638,412840,0.12871287128712872,2,412739
250,413009,413393,0.0859375,2,413201
251,425781,426418,0.054945054945054944,3,426099
252,425874,426468,0.058922558922558925,3,426171
253,426224,426468,0.10245901639344263,2,426346
254,432333,432490,0.10828025477707007,1,432411
255,432379,432595,0.11574074074074074,1,432487
256,432839,433171,0.07530120481927711,3,433005
257,432839,433403,0.047872340425531915,3,433121
258,437055,438074,0.03140333660451423,5,437564
259,442342,443355,0.03652517275419546,9,442848
260,442921,443935,0.03155818540433925,7,443428
261,443072,443378,0.10457516339869281,6,443225
262,443141,444093,0.0273109243697479,5,443617
263,443147,444093,0.02748414376321353,5,443620
264,444041,444629,0.034013605442176874,1,444335
265,446110,446934,0.03398058252427184,5,446522
266,448400,448568,0.19047619047619047,1,448484
267,454671,455260,0.04923599320882852,2,454965
268,454843,455144,0.09634551495016612,2,454993
269,454865,455157,0.07876712328767123,2,455011
270,455747,456019,0.11397058823529412,2,455883
271,458698,458960,0.18702290076335878,2,458829
272,460503,460864,0.08587257617728532,2,460683
273,460508,460715,0.1497584541062802,2,460611
274,461199,461652,0.0706401766004415,2,461425
275,461204,461652,0.07142857142857142,2,461428
276,466431,467259,0.04468599033816425,4,466845
277,466748,467164,0.07932692307692307,2,466956
278,466753,467164,0.08029197080291971,2,466958
279,467768,468427,0.0409711684370258,3,468097
280,469221,469430,0.12440191387559808,2,469325
281,470010,470438,0.06074766355140187,1,470224
282,474426,474791,0.0821917808219178,4,474608
283,474426,474795,0.08672086720867209,4,474610
284,477389,478210,0.05115712545676005,7,477799
285,477466,478446,0.04285714285714286,9,477956
286,477591,478114,0.08030592734225621,5,477852
287,477675,478048,0.1126005361930295,5,477861
288,477678,477955,0.15162454873646208,2,477816
289,479643,480229,0.05802047781569966,1,479936
290,479643,480492,0.04004711425206125,1,480067
291,480765,481278,0.050682261208576995,6,481021
292,481471,482176,0.0524822695035461,7,481823
293,481473,482176,0.05263157894736842,7,481824
294,481507,482146,0.050078247261345854,5,481826
295,481507,482351,0.045023696682464455,8,481929
296,481812,482084,0.09558823529411764,4,481948
297,485942,486135,0.14507772020725387,2,486038
298,491433,492134,0.04136947218259629,5,491783
299,491456,492134,0.04277286135693215,4,491795
300,491985,492134,0.16778523489932887,2,492059
301,492263,492597,0.0748502994011976,1,492430
302,495401,495583,0.22527472527472528,2,495492
303,498357,498627,0.1111111111111111,2,498492
304,498401,498581,0.15555555555555556,1,498491
305,498416,498581,0.1696969696969697,1,498498
306,498887,499083,0.12755102040816327,1,498985
307,500260,500496,0.11440677966101695,1,500378
308,500267,500496,0.11790393013100436,1,500381
309,503195,503394,0.135678391959799,1,503294
310,503215,503394,0.15083798882681565,1,503304
311,503944,504387,0.060948081264108354,2,504165
312,505083,505319,0.11016949152542373,1,505201
313,505700,505892,0.22916666666666666,4,505796
314,505709,505892,0.24043715846994534,4,505800
315,506397,506920,0.05927342256214149,4,506658
316,506491,506884,0.06615776081424936,3,506687
317,508694,509072,0.10052910052910052,3,508883
318,508992,509299,0.10423452768729642,1,509145
319,509398,510415,0.0344149459193707,3,509906
320,511215,511674,0.058823529411764705,1,511444
321,514339,515296,0.0438871473354232,2,514817
322,514384,515408,0.041015625,3,514896
323,515158,516132,0.039014373716632446,7,515645
324,515713,516132,0.08353221957040573,4,515922
325,515827,515989,0.21604938271604937,2,515908
326,517055,517558,0.05964214711729622,2,517306
327,517055,517563,0.05905511811023622,2,517309
328,517695,518245,0.05272727272727273,6,517970
329,517872,518216,0.07848837209302326,5,518044
330,517986,518194,0.1201923076923077,2,518090
331,540670,541040,0.05945945945945946,1,540855
332,540862,541346,0.05785123966942149,1,541104
333,562054,562224,0.15294117647058825,1,562139
334,562054,562238,0.14130434782608695,1,562146
335,570076,570304,0.10964912280701754,1,570190
336,573809,573989,0.18333333333333332,2,573899
337,579984,580120,0.27205882352941174,1,580052
338,581607,581799,0.15625,2,581703
339,592250,592791,0.06099815157116451,4,592520
340,592292,592742,0.06,2,592517
341,592379,592742,0.0743801652892562,2,592560
342,594592,595130,0.048327137546468404,2,594861
343,594592,595216,0.046474358974358976,3,594904
344,594592,595382,0.03670886075949367,5,594987
345,595318,595582,0.15151515151515152,4,595450
346,599473,600493,0.03431372549019608,6,599983
347,599536,600552,0.0344488188976378,5,600044
348,600301,600880,0.04835924006908463,4,600590
349,600423,600645,0.11261261261261261,1,600534
350,603850,604178,0.11280487804878049,2,604014
351,607064,607277,0.09859154929577464,2,607170
352,608490,608841,0.1396011396011396,5,608665
353,608585,609586,0.04895104895104895,7,609085
354,608681,608817,0.25,3,608749
355,609094,609591,0.056338028169014086,4,609342
356,609344,609641,0.09090909090909091,3,609492
357,609838,610614,0.04896907216494845,6,610226
358,614421,614680,0.13127413127413126,2,614550
359,615578,615850,0.11397058823529412,2,615714
360,616372,617156,0.03188775510204082,2,616764
361,624025,624186,0.10559006211180125,1,624105
362,633584,634198,0.07980456026058631,2,633891
363,634079,634472,0.10432569974554708,4,634275
364,642244,642478,0.11538461538461539,3,642361
365,642438,642558,0.20833333333333334,2,642498
366,642966,643119,0.17647058823529413,1,643042
367,649286,649446,0.1625,1,649366
368,654341,654629,0.10416666666666667,1,654485
369,656778,656954,0.1534090909090909,1,656866
370,657217,657373,0.16025641025641027,1,657295
371,658263,658519,0.125,1,658391
372,658448,658576,0.28125,3,658512
373,659837,660098,0.11877394636015326,1,659967
374,660094,660548,0.05947136563876652,3,660321
375,660184,660419,0.1148936170212766,1,660301
376,665002,665601,0.07178631051752922,3,665301
377,665014,665601,0.05281090289608177,3,665307
378,666577,666737,0.1875,1,666657
379,669594,669783,0.21693121693121692,2,669688
380,669614,669770,0.1794871794871795,1,669692
381,671263,671602,0.13274336283185842,1,671432
382,673356,673645,0.10726643598615918,6,673500
383,673499,673642,0.20279720279720279,2,673570
384,678929,679134,0.17560975609756097,2,679031
385,684528,684706,0.15168539325842698,1,684617
386,692050,692206,0.16025641025641027,1,692128
387,692050,692223,0.17341040462427745,2,692136
388,694124,694260,0.2426470588235294,1,694192
389,705423,705687,0.10984848484848485,2,705555
390,707447,707965,0.05791505791505792,2,707706
391,711274,711420,0.1780821917808219,2,711347
392,712309,712674,0.07671232876712329,2,712491
393,712367,712623,0.10546875,2,712495
394,717122,717307,0.14594594594594595,1,717214
395,722532,722694,0.11728395061728394,2,722613
396,732715,733015,0.08333333333333333,1,732865
397,734196,734372,0.1590909090909091,1,734284
398,734196,734373,0.15819209039548024,1,734284
399,736907,737055,0.23648648648648649,4,736981
400,739508,739916,0.09313725490196079,2,739712
401,739553,739803,0.12,2,739678
402,741222,741526,0.08223684210526316,1,741374
403,742535,742918,0.07571801566579635,3,742726
404,742558,742781,0.08968609865470852,1,742669
405,742558,742879,0.09034267912772585,1,742718
406,751575,751702,0.23622047244094488,2,751638
407,755246,755407,0.13043478260869565,1,755326
408,759845,760009,0.1524390243902439,1,759927
409,778796,779154,0.09497206703910614,5,778975
410,778862,779066,0.12254901960784313,1,778964
411,785360,785583,0.11210762331838565,4,785471
412,787101,787288,0.11229946524064172,1,787194
413,803886,804006,0.23333333333333334,1,803946
414,805499,805753,0.11023622047244094,7,805626
415,805546,805741,0.13333333333333333,5,805643
416,808574,808780,0.15048543689320387,6,808677
417,812522,812649,0.2125984251968504,2,812585
418,824240,825256,0.051181102362204724,11,824748
419,824417,825440,0.05083088954056696,10,824928
420,824796,825816,0.04803921568627451,8,825306
421,824804,825816,0.04841897233201581,8,825310
422,824846,825856,0.048514851485148516,7,825351
423,825132,825386,0.1377952755905512,4,825259
424,825132,825417,0.12280701754385964,4,825274
425,830043,830225,0.11538461538461539,1,830134
426,835112,835457,0.07536231884057971,1,835284
427,835252,835457,0.12682926829268293,1,835354
428,837752,838770,0.026522593320235755,1,838261
429,840255,840411,0.12179487179487179,1,840333
430,842955,843603,0.037037037037037035,2,843279
431,843939,844339,0.0625,3,844139
432,845430,845709,0.10752688172043011,1,845569
433,848091,848612,0.04990403071017274,4,848351
434,849251,849710,0.05664488017429194,2,849480
435,850535,850677,0.19014084507042253,3,850606
436,853690,853957,0.10112359550561797,1,853823
437,858005,858196,0.13612565445026178,1,858100
438,860475,860629,0.16233766233766234,2,860552
439,860811,861169,0.07541899441340782,1,860990
440,861497,861646,0.18120805369127516,2,861571
441,864287,864469,0.13736263736263737,1,864378
442,866105,866469,0.08516483516483517,4,866287
443,866642,866771,0.3178294573643411,1,866706
444,867065,867985,0.03260869565217391,6,867525
445,867403,867816,0.07263922518159806,4,867609
446,867425,867755,0.09090909090909091,3,867590
447,870653,870834,0.18232044198895028,3,870743
448,871457,871822,0.10410958904109589,4,871639
449,873359,873631,0.11397058823529412,2,873495
450,886950,887103,0.19607843137254902,1,887026
451,894205,894406,0.13930348258706468,1,894305
452,899171,899367,0.1326530612244898,3,899269
453,899988,900217,0.1091703056768559,1,900102
454,907430,907679,0.12048192771084337,3,907554
455,912425,913437,0.024703557312252964,2,912931
456,919194,919338,0.1736111111111111,2,919266
457,919709,919886,0.22033898305084745,6,919797
458,919772,919884,0.25892857142857145,2,919828
459,926126,926302,0.09090909090909091,1,926214
460,929353,929540,0.18716577540106952,3,929446
461,930576,931504,0.040948275862068964,8,931040
462,930998,931326,0.07926829268292683,3,931162
463,931028,931212,0.14130434782608695,2,931120
464,945724,946028,0.10197368421052631,4,945876
465,951278,951458,0.14444444444444443,1,951368
466,954454,954901,0.08501118568232663,5,954677
467,954532,954685,0.13071895424836602,1,954608
468,954532,954701,0.21301775147928995,2,954616
469,957292,958223,0.027926960257787327,1,957757
470,960623,960782,0.16352201257861634,2,960702
471,961282,961740,0.0611353711790393,3,961511
472,964473,964664,0.1518324607329843,1,964568
473,966950,967080,0.2153846153846154,1,967015
474,967404,967726,0.07142857142857142,2,967565
475,967658,968076,0.05980861244019139,1,967867
476,968989,969126,0.25547445255474455,1,969057
477,973591,974605,0.03648915187376726,7,974098
478,973591,974610,0.03631010794896958,7,974100
479,973666,974673,0.028798411122144985,6,974169
480,973960,974650,0.042028985507246375,3,974305
481,974750,974921,0.15204678362573099,3,974835
482,975687,975841,0.16233766233766234,1,975764
483,978288,978532,0.14754098360655737,4,978410
484,981593,981719,0.1984126984126984,1,981656
485,988898,989574,0.0621301775147929,8,989236
486,988971,989510,0.06679035250463822,6,989240
487,988983,989262,0.0967741935483871,2,989122
488,991141,991316,0.15428571428571428,1,991228
489,992401,992531,0.2,1,992466
490,993578,993861,0.08833922261484099,1,993719
491,999864,1000136,0.09558823529411764,2,1000000
492,1001291,1001432,0.18439716312056736,1,1001361
493,1001330,1001666,0.08035714285714286,8,1001498
494,1014922,1015037,0.25217391304347825,1,1014979
495,1026871,1027268,0.06801007556675064,2,1027069
496,1032450,1033196,0.036193029490616625,5,1032823
497,1034300,1034662,0.07458563535911603,3,1034481
498,1035703,1036019,0.0949367088607595,1,1035861
499,1035714,1036019,0.09836065573770492,1,1035866
500,1038213,1038393,0.15555555555555556,1,1038303
501,1043509,1043680,0.11695906432748537,1,1043594
502,1046760,1047135,0.06666666666666667,2,1046947
503,1050419,1050614,0.09230769230769231,1,1050516
504,1050662,1050989,0.0856269113149847,5,1050825
505,1054103,1054433,0.11818181818181818,2,1054268
506,1054166,1054432,0.14661654135338345,2,1054299
507,1055283,1055500,0.17050691244239632,1,1055391
508,1056697,1056878,0.143646408839779,1,1056787
509,1059620,1060011,0.08695652173913043,5,1059815
510,1060908,1061134,0.11061946902654868,2,1061021
511,1062641,1062870,0.13100436681222707,1,1062755
512,1067203,1067585,0.08638743455497382,6,1067394
513,1067396,1067579,0.1366120218579235,2,1067487
514,1068427,1068749,0.10248447204968944,1,1068588
515,1071668,1071942,0.11313868613138686,1,1071805
516,1076168,1076591,0.08274231678486997,5,1076379
517,1076851,1077791,0.04148936170212766,7,1077321
518,1076870,1077321,0.057649667405764965,3,1077095
519,1081277,1081590,0.08626198083067092,1,1081433
520,1083514,1083892,0.082010582010582,3,1083703
521,1089610,1089945,0.06865671641791045,2,1089777
522,1089610,1089954,0.07848837209302326,2,1089782
523,1090032,1091047,0.04729064039408867,8,1090539
524,1090050,1091072,0.046966731898238745,10,1090561
525,1090091,1091110,0.047105004906771344,11,1090600
526,1090109,1091024,0.05245901639344262,6,1090566
527,1090205,1090999,0.060453400503778336,5,1090602
528,1090294,1090953,0.07283763277693475,5,1090623
529,1090674,1090865,0.14136125654450263,2,1090769
530,1093594,1093711,0.2222222222222222,1,1093652
531,1095192,1095310,0.22033898305084745,1,1095251
532,1099791,1100085,0.09183673469387756,3,1099938
533,1100818,1101040,0.18468468468468469,3,1100929
534,1101192,1101684,0.06300813008130081,4,1101438
535,1101229,1101374,0.19310344827586207,4,1101301
536,1104027,1105043,0.04133858267716536,8,1104535
537,1104223,1105243,0.041176470588235294,8,1104733
538,1104307,1105324,0.03638151425762045,7,1104815
539,1104700,1105232,0.05639097744360902,1,1104966
540,1104718,1105599,0.060158910329171394,6,1105158
541,1104733,1105575,0.04631828978622328,4,1105154
542,1104892,1105510,0.05016181229773463,3,1105201
543,1105092,1105407,0.08253968253968254,2,1105249
544,1106997,1107182,0.13513513513513514,4,1107089
545,1119030,1119879,0.03297997644287397,6,1119454
546,1119141,1119879,0.036585365853658534,4,1119510
547,1119173,1119621,0.060267857142857144,4,1119397
548,1120037,1120704,0.041979010494752625,2,1120370
549,1125045,1125998,0.03462749213011543,4,1125521
550,1125767,1126779,0.03260869565217391,4,1126273
551,1125791,1126814,0.030303030303030304,4,1126302
552,1125795,1126814,0.03042198233562316,4,1126304
553,1125816,1126835,0.02453385672227674,3,1126325
554,1131626,1132636,0.028712871287128714,4,1132131
555,1132666,1132889,0.11210762331838565,1,1132777
556,1133596,1134311,0.05454545454545454,1,1133953
557,1133926,1134941,0.042364532019704436,4,1134433
558,1134534,1135127,0.07251264755480608,4,1134830
559,1134617,1135057,0.08181818181818182,3,1134837
560,1136314,1136520,0.12135922330097088,2,1136417
561,1137287,1138029,0.03908355795148248,5,1137658
562,1137320,1137857,0.035381750465549346,1,1137588
563,1143888,1144108,0.11818181818181818,3,1143998
564,1144810,1145182,0.08333333333333333,2,1144996
565,1145152,1146167,0.02857142857142857,7,1145659
566,1145304,1146256,0.03046218487394958,6,1145780
567,1145501,1146256,0.033112582781456956,3,1145878
568,1147807,1148248,0.08616780045351474,1,1148027
569,1150767,1151478,0.04922644163150492,3,1151122
570,1151217,1151372,0.17419354838709677,2,1151294
571,1154160,1154342,0.15934065934065933,6,1154251
572,1154160,1154386,0.13274336283185842,7,1154273
573,1158220,1158508,0.08680555555555555,1,1158364
574,1161676,1162028,0.07670454545454546,4,1161852
575,1163709,1163976,0.10486891385767791,3,1163842
576,1163709,1163980,0.1070110701107011,3,1163844
577,1164324,1164931,0.04118616144975288,1,1164627
578,1165245,1165578,0.07807807807807808,4,1165411
579,1165538,1165677,0.20863309352517986,2,1165607
580,1170796,1171029,0.13733905579399142,1,1170912
581,1175166,1175637,0.10828025477707007,3,1175401
582,1182526,1183205,0.039764359351988215,2,1182865
583,1184097,1185117,0.043137254901960784,4,1184607
584,1184965,1185815,0.03882352941176471,10,1185390
585,1185332,1185713,0.07349081364829396,2,1185522
586,1185412,1185622,0.08571428571428572,2,1185517
587,1185412,1185732,0.084375,1,1185572
588,1186746,1186951,0.13658536585365855,1,1186848
589,1193449,1194456,0.03277060575968222,3,1193952
590,1197187,1197399,0.2641509433962264,2,1197293
591,1197344,1198039,0.0920863309352518,4,1197691
592,1197576,1198423,0.04014167650531287,3,1197999
593,1197832,1198039,0.14009661835748793,2,1197935
594,1197966,1198108,0.23943661971830985,2,1198037
595,1200091,1200330,0.16317991631799164,2,1200210
596,1203127,1203434,0.08469055374592833,1,1203280
597,1205593,1205958,0.10410958904109589,4,1205775
598,1210958,1211111,0.20915032679738563,1,1211034
599,1211421,1211776,0.1352112676056338,3,1211598
600,1211669,1211803,0.2462686567164179,1,1211736
601,1211669,1211813,0.22916666666666666,1,1211741
602,1212044,1212278,0.11965811965811966,3,1212161
603,1218030,1218653,0.048154093097913325,4,1218341
604,1218903,1219216,0.12779552715654952,1,1219059
605,1219107,1219216,0.23853211009174313,1,1219161
606,1219999,1220123,0.20967741935483872,1,1220061
607,1220372,1220731,0.08356545961002786,1,1220551
608,1225678,1225828,0.16666666666666666,2,1225753
609,1225684,1225828,0.1736111111111111,2,1225756
610,1226069,1226496,0.06323185011709602,2,1226282
611,1226452,1226750,0.10067114093959731,2,1226601
612,1232611,1232771,0.1625,1,1232691
613,1233699,1233904,0.13170731707317074,2,1233801
614,1241420,1242040,0.054838709677419356,2,1241730
615,1244657,1244939,0.10638297872340426,2,1244798
616,1244657,1244970,0.09584664536741214,2,1244813
617,1244913,1245678,0.03529411764705882,2,1245295
618,1252875,1253405,0.04905660377358491,7,1253140
619,1253232,1254238,0.02982107355864811,10,1253735
